id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
710608,39,2021,519,M. Oliver,49,50,2021-09-25T05:30:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710615,39,2021,596,J. Gillett,38,34,2021-09-25T08:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
710610,39,2021,8560,D. Coote,45,71,2021-09-25T08:00:00-06:00,America/Costa_Rica,1,0,home,2,0,home
710612,39,2021,547,C. Kavanagh,46,44,2021-09-25T08:00:00-06:00,America/Costa_Rica,1,2,away,2,2,tie
710611,39,2021,546,K. Friend,63,48,2021-09-25T08:00:00-06:00,America/Costa_Rica,1,0,home,1,2,away
710607,39,2021,10503,S. Attwell,55,40,2021-09-25T10:30:00-06:00,America/Costa_Rica,1,1,tie,3,3,tie
710614,39,2021,585,A. Madley,41,39,2021-09-26T07:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710606,39,2021,494,C. Pawson,42,47,2021-09-26T09:30:00-06:00,America/Costa_Rica,3,0,home,3,1,home
710609,39,2021,525,A. Marriner,52,51,2021-09-27T13:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710622,39,2021,556,M. Oliver,33,45,2021-10-02T05:30:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710625,39,2021,600,G. Scott,39,34,2021-10-02T08:00:00-06:00,America/Costa_Rica,1,1,tie,2,1,home
710617,39,2021,512,K. Friend,44,71,2021-10-02T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710618,39,2021,519,M. Atkinson,49,41,2021-10-02T08:00:00-06:00,America/Costa_Rica,1,0,home,3,1,home
710620,39,2021,546,S. Hooper,63,38,2021-10-02T08:00:00-06:00,America/Costa_Rica,1,0,home,1,0,home
710616,39,2021,508,J. Moss,51,42,2021-10-02T10:30:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710623,39,2021,593,C. Kavanagh,47,66,2021-10-03T07:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
710624,39,2021,598,P. Bankes,48,55,2021-10-03T07:00:00-06:00,America/Costa_Rica,0,1,away,1,2,away
710619,39,2021,525,A. Taylor,52,46,2021-10-03T07:00:00-06:00,America/Costa_Rica,0,2,away,2,2,tie
710621,39,2021,550,P. Tierney,40,50,2021-10-03T09:30:00-06:00,America/Costa_Rica,0,0,tie,2,2,tie
710635,39,2021,596,J. Moss,38,40,2021-10-16T05:30:00-06:00,America/Costa_Rica,0,2,away,0,5,away
710634,39,2021,585,D. Coote,41,63,2021-10-16T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710630,39,2021,547,C. Pawson,46,33,2021-10-16T08:00:00-06:00,America/Costa_Rica,1,1,tie,4,2,home
710631,39,2021,555,M. Atkinson,50,44,2021-10-16T08:00:00-06:00,America/Costa_Rica,1,0,home,2,0,home
710627,39,2021,495,M. Oliver,66,39,2021-10-16T08:00:00-06:00,America/Costa_Rica,0,0,tie,2,3,away
710633,39,2021,565,P. Bankes,71,51,2021-10-16T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710628,39,2021,10503,A. Taylor,55,49,2021-10-16T10:30:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710629,39,2021,8560,S. Attwell,45,48,2021-10-17T07:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710632,39,2021,562,A. Marriner,34,47,2021-10-17T09:30:00-06:00,America/Costa_Rica,1,3,away,2,3,away
710626,39,2021,494,M. Dean,42,52,2021-10-18T13:00:00-06:00,America/Costa_Rica,1,0,home,2,2,tie
710636,39,2021,494,C. Pawson,42,66,2021-10-22T13:00:00-06:00,America/Costa_Rica,2,0,home,3,1,home
710639,39,2021,519,A. Madley,49,71,2021-10-23T05:30:00-06:00,America/Costa_Rica,3,0,home,7,0,home
710644,39,2021,585,C. Kavanagh,41,44,2021-10-23T08:00:00-06:00,America/Costa_Rica,1,1,tie,2,2,tie
710641,39,2021,8560,G. Scott,45,38,2021-10-23T08:00:00-06:00,America/Costa_Rica,1,1,tie,2,5,away
710640,39,2021,525,D. England,52,34,2021-10-23T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710642,39,2021,546,R. Jones,63,39,2021-10-23T08:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
710638,39,2021,508,K. Friend,51,50,2021-10-23T10:30:00-06:00,America/Costa_Rica,0,3,away,1,4,away
710645,39,2021,598,P. Tierney,48,47,2021-10-24T07:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710637,39,2021,10503,S. Hooper,55,46,2021-10-24T07:00:00-06:00,America/Costa_Rica,0,1,away,1,2,away
