id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
868107,39,2022,495,P. Tierney,66,40,2022-12-26T11:30:00-06:00,America/Costa_Rica,0,2,away,1,3,away
868106,39,2022,494,M. Oliver,42,48,2022-12-26T14:00:00-06:00,America/Costa_Rica,0,1,away,3,1,home
868109,39,2022,519,S. Hooper,49,35,2022-12-27T11:30:00-06:00,America/Costa_Rica,2,0,home,2,0,home
868114,39,2022,556,A. Taylor,33,65,2022-12-27T14:00:00-06:00,America/Costa_Rica,2,0,home,3,0,home
868112,39,2022,546,S. Attwell,63,50,2022-12-28T14:00:00-06:00,America/Costa_Rica,0,1,away,1,3,away
868124,39,2022,598,D. England,48,55,2022-12-30T13:45:00-06:00,America/Costa_Rica,0,2,away,0,2,away
868119,39,2022,550,C. Pawson,40,46,2022-12-30T14:00:00-06:00,America/Costa_Rica,2,1,home,2,1,home
868125,39,2022,600,R. Jones,39,33,2022-12-31T06:30:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
868121,39,2022,562,S. Hooper,34,63,2022-12-31T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868116,39,2022,504,A. Marriner,35,52,2022-12-31T09:00:00-06:00,America/Costa_Rica,0,2,away,0,2,away
868118,39,2022,535,G. Scott,36,41,2022-12-31T09:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
868120,39,2022,555,A. Madley,50,45,2022-12-31T09:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
868117,39,2022,508,A. Taylor,51,42,2022-12-31T11:30:00-06:00,America/Costa_Rica,0,2,away,2,4,away
868123,39,2022,593,J. Brooks,47,66,2023-01-01T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,2,away
868122,39,2022,566,P. Bankes,65,49,2023-01-01T10:30:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
868128,39,2022,10503,S. Attwell,55,40,2023-01-02T11:30:00-06:00,America/Costa_Rica,2,0,home,3,1,home
868126,39,2022,494,A. Madley,42,34,2023-01-03T13:45:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868131,39,2022,8560,A. Marriner,45,51,2023-01-03T13:45:00-06:00,America/Costa_Rica,0,1,away,1,4,away
868133,39,2022,547,D. Bond,46,36,2023-01-03T13:45:00-06:00,America/Costa_Rica,0,1,away,0,1,away
868134,39,2022,556,M. Salisbury,33,35,2023-01-03T14:00:00-06:00,America/Costa_Rica,1,0,home,3,0,home
868135,39,2022,585,T. Bramall,41,65,2023-01-04T13:30:00-06:00,America/Costa_Rica,0,1,away,0,1,away
868132,39,2022,546,D. Coote,63,48,2023-01-04T13:45:00-06:00,America/Costa_Rica,1,1,tie,2,2,tie
868130,39,2022,525,M. Oliver,52,47,2023-01-04T14:00:00-06:00,America/Costa_Rica,0,0,tie,0,4,away
868127,39,2022,495,J. Gillett,66,39,2023-01-04T14:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
868129,39,2022,519,P. Tierney,49,50,2023-01-05T14:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
868009,39,2022,535,D. Coote,36,49,2023-01-12T14:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
868136,39,2022,495,M. Oliver,66,63,2023-01-13T14:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
868141,39,2022,556,S. Attwell,33,50,2023-01-14T06:30:00-06:00,America/Costa_Rica,0,0,tie,2,1,home
868145,39,2022,600,S. Hooper,39,48,2023-01-14T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
868140,39,2022,8560,J. Brooks,45,41,2023-01-14T09:00:00-06:00,America/Costa_Rica,1,0,home,1,2,away
868138,39,2022,508,D. England,51,40,2023-01-14T09:00:00-06:00,America/Costa_Rica,0,0,tie,3,0,home
